date,river_max_c,air_max_c,offset_c,month,year
2009-02-04,7.845,12.5,-4.655,2,2009
2009-02-05,8.319,13.4,-5.0809999999999995,2,2009
2009-02-06,8.295,11.7,-3.4049999999999994,2,2009
2009-02-07,8.195,8.2,-0.004999999999999005,2,2009
2009-02-08,7.293,7.2,0.09299999999999997,2,2009
2009-02-09,6.712,11.0,-4.288,2,2009
2009-02-10,7.142,12.8,-5.658,2,2009
2009-02-11,7.217,7.8,-0.5830000000000002,2,2009
2009-02-12,7.091,7.1,-0.008999999999999453,2,2009
2009-02-13,6.864,6.8,0.06400000000000006,2,2009
2009-02-14,6.737,6.6,0.13700000000000045,2,2009
2009-02-15,6.56,6.7,-0.14000000000000057,2,2009
2009-02-16,6.535,7.5,-0.9649999999999999,2,2009
2009-02-17,6.661,10.1,-3.439,2,2009
2009-02-18,7.343,10.6,-3.2569999999999997,2,2009
2009-02-19,7.343,7.5,-0.15700000000000003,2,2009
2009-02-20,7.066,9.8,-2.734000000000001,2,2009
2009-02-21,7.393,10.3,-2.907000000000001,2,2009
2009-02-22,7.795,9.7,-1.9049999999999994,2,2009
2009-02-23,8.369,11.0,-2.6310000000000002,2,2009
2009-02-24,8.643,11.0,-2.3569999999999993,2,2009
2009-02-25,8.841,12.7,-3.859,2,2009
2009-02-26,9.657,15.2,-5.542999999999999,2,2009
2009-02-27,9.78,14.1,-4.32,2,2009
2009-02-28,10.173,15.6,-5.427,2,2009
2009-03-01,10.638,14.4,-3.7620000000000005,3,2009
2009-03-02,10.858,14.6,-3.741999999999999,3,2009
2009-03-03,10.834,12.9,-2.0660000000000007,3,2009
2009-03-04,10.59,9.1,1.4900000000000002,3,2009
2009-03-05,10.516,9.8,0.7159999999999993,3,2009
2009-03-06,9.805,8.9,0.9049999999999994,3,2009
2009-03-07,9.163,10.8,-1.6370000000000005,3,2009
2009-03-08,9.485,15.5,-6.015000000000001,3,2009
2009-03-09,9.731,13.6,-3.8689999999999998,3,2009
2009-03-10,10.001,14.0,-3.9990000000000006,3,2009
2009-03-11,10.222,13.5,-3.2780000000000005,3,2009
2009-03-12,10.051,14.6,-4.5489999999999995,3,2009
2009-03-13,9.829,18.2,-8.370999999999999,3,2009
2009-03-14,10.173,18.5,-8.327,3,2009
2009-03-15,10.81,16.0,-5.1899999999999995,3,2009
2009-03-16,11.053,17.6,-6.547000000000001,3,2009
2009-03-17,11.492,18.1,-6.6080000000000005,3,2009
2009-03-18,12.558,20.0,-7.442,3,2009
2009-03-19,12.364,18.0,-5.635999999999999,3,2009
2009-03-20,12.001,13.1,-1.0990000000000002,3,2009
2009-03-21,11.783,11.4,0.3829999999999991,3,2009
2009-03-22,11.88,14.3,-2.42,3,2009
2009-03-23,12.147,16.7,-4.552999999999999,3,2009
2009-03-24,12.171,11.6,0.5709999999999997,3,2009
2009-03-25,12.001,14.6,-2.599,3,2009
2009-03-26,12.582,15.4,-2.8179999999999996,3,2009
2009-03-27,13.064,18.6,-5.536000000000001,3,2009
2009-03-28,12.678,15.0,-2.321999999999999,3,2009
2009-03-29,12.316,12.5,-0.18399999999999928,3,2009
2009-03-30,11.589,14.3,-2.7110000000000003,3,2009
2009-03-31,11.637,17.8,-6.163,3,2009
2009-04-01,11.71,16.2,-4.489999999999998,4,2009
2009-04-02,12.122,14.8,-2.678000000000001,4,2009
2009-04-03,12.292,17.9,-5.607999999999999,4,2009
2009-04-04,13.281,20.1,-6.819000000000001,4,2009
2009-04-05,13.81,20.0,-6.1899999999999995,4,2009
2009-04-06,14.481,19.7,-5.218999999999999,4,2009
2009-04-07,13.858,17.4,-3.541999999999998,4,2009
2009-04-08,13.546,18.7,-5.154,4,2009
2009-04-09,14.17,20.1,-5.9300000000000015,4,2009
2009-04-10,14.433,19.0,-4.567,4,2009
2009-04-11,14.098,16.4,-2.301999999999998,4,2009
2009-04-12,14.074,17.3,-3.226000000000001,4,2009
2009-04-13,14.912,21.1,-6.188000000000001,4,2009
2009-04-14,15.772,21.6,-5.828000000000001,4,2009
2009-04-15,15.414,19.4,-3.985999999999999,4,2009
2009-04-16,15.151,16.0,-0.8490000000000002,4,2009
2009-04-17,14.888,17.6,-2.7120000000000015,4,2009
2009-04-18,15.175,18.3,-3.125,4,2009
2009-04-19,15.461,18.2,-2.738999999999999,4,2009
2009-04-20,15.605,17.2,-1.5949999999999989,4,2009
2009-04-21,15.915,21.0,-5.085000000000001,4,2009
2009-04-22,16.558,22.8,-6.242000000000001,4,2009
2009-04-23,16.844,21.0,-4.155999999999999,4,2009
2009-04-24,17.106,19.7,-2.5939999999999976,4,2009
2009-04-25,16.654,21.7,-5.045999999999999,4,2009
2009-04-26,16.392,16.0,0.39199999999999946,4,2009
2009-04-27,16.034,16.8,-0.7660000000000018,4,2009
2009-04-28,15.772,18.0,-2.2279999999999998,4,2009
2009-04-29,16.201,17.8,-1.5990000000000002,4,2009
2009-04-30,16.32,18.8,-2.4800000000000004,4,2009
2009-05-01,16.415,21.5,-5.085000000000001,5,2009
2009-05-02,16.725,22.9,-6.174999999999997,5,2009
2009-05-03,16.915,22.9,-5.984999999999999,5,2009
2009-05-04,17.225,20.5,-3.2749999999999986,5,2009
2009-05-05,16.915,19.6,-2.6850000000000023,5,2009
2009-05-06,17.201,24.1,-6.899000000000001,5,2009
2009-05-07,18.295,26.8,-8.504999999999999,5,2009
2009-05-08,18.39,23.4,-5.009999999999998,5,2009
2009-05-09,18.533,24.6,-6.067,5,2009
2009-05-10,18.604,23.5,-4.896000000000001,5,2009
2009-05-11,18.58,25.9,-7.32,5,2009
2009-05-12,18.533,26.6,-8.067,5,2009
2009-05-13,18.866,24.7,-5.834,5,2009
2009-05-14,18.913,23.9,-4.986999999999998,5,2009
2009-05-15,18.747,17.4,1.3470000000000013,5,2009
2009-05-16,18.889,24.2,-5.311,5,2009
2009-05-17,18.699,24.1,-5.401,5,2009
2009-05-18,19.793,24.2,-4.407,5,2009
2009-05-19,19.651,27.4,-7.748999999999999,5,2009
2009-05-20,20.007,28.7,-8.692999999999998,5,2009
2009-05-21,20.674,29.1,-8.426000000000002,5,2009
2009-05-22,20.793,30.2,-9.407,5,2009
2009-05-23,21.223,32.6,-11.377000000000002,5,2009
2009-05-24,21.342,33.5,-12.158000000000001,5,2009
2009-05-25,21.437,32.2,-10.763000000000002,5,2009
2009-05-26,21.079,25.8,-4.721,5,2009
2009-05-27,20.412,21.9,-1.4879999999999995,5,2009
2009-05-28,19.579,25.6,-6.021000000000001,5,2009
2009-05-29,20.198,28.2,-8.001999999999999,5,2009
2009-05-30,20.388,26.6,-6.212,5,2009
2009-05-31,20.436,24.3,-3.8640000000000008,5,2009
2009-06-01,20.531,25.5,-4.969000000000001,6,2009
2009-06-02,20.531,27.7,-7.1690000000000005,6,2009
2009-06-03,21.175,29.0,-7.824999999999999,6,2009
2009-06-04,21.032,27.5,-6.468,6,2009
2009-06-05,20.96,26.3,-5.34,6,2009
2009-06-06,20.913,22.6,-1.6870000000000012,6,2009
2009-06-07,20.627,23.8,-3.173000000000002,6,2009
2009-06-08,20.555,23.4,-2.844999999999999,6,2009
2009-06-09,19.793,24.2,-4.407,6,2009
2009-06-10,20.793,26.2,-5.407,6,2009
2009-06-11,21.509,26.9,-5.390999999999998,6,2009
2009-06-12,21.604,27.5,-5.896000000000001,6,2009
2009-06-13,21.772,31.3,-9.528000000000002,6,2009
2009-06-14,21.891,31.1,-9.209000000000003,6,2009
2009-06-15,22.537,31.3,-8.763000000000002,6,2009
2009-06-16,22.154,28.6,-6.4460000000000015,6,2009
2009-06-17,21.676,32.1,-10.424000000000003,6,2009
2009-06-18,22.25,33.4,-11.149999999999999,6,2009
2009-06-19,22.92,30.8,-7.879999999999999,6,2009
2009-06-20,22.298,23.8,-1.5020000000000024,6,2009
2009-06-21,21.461,23.4,-1.939,6,2009
2009-06-22,20.96,23.2,-2.2399999999999984,6,2009
2009-06-23,20.579,25.8,-5.221,6,2009
2009-06-24,20.531,29.7,-9.169,6,2009
2009-06-25,21.223,31.6,-10.377000000000002,6,2009
2009-06-26,21.676,29.9,-8.224,6,2009
2009-06-27,21.843,27.7,-5.856999999999999,6,2009
2009-06-28,22.25,31.5,-9.25,6,2009
2009-06-29,23.4,33.6,-10.200000000000003,6,2009
2009-06-30,23.4,33.9,-10.5,6,2009
2009-07-01,23.304,34.4,-11.096,7,2009
2009-07-02,24.315,33.7,-9.385000000000002,7,2009
2009-07-03,24.315,32.7,-8.385000000000002,7,2009
2009-07-04,24.388,33.9,-9.511999999999997,7,2009
2009-07-05,25.137,32.9,-7.762999999999998,7,2009
2009-07-06,25.38,30.8,-5.420000000000002,7,2009
2009-07-07,25.234,28.6,-3.3659999999999997,7,2009
2009-07-08,25.016,27.7,-2.684000000000001,7,2009
2009-07-09,24.677,28.1,-3.423000000000002,7,2009
2009-07-10,24.46,27.8,-3.34,7,2009
2009-07-11,24.291,29.5,-5.209,7,2009
2009-07-12,24.75,32.6,-7.850000000000001,7,2009
2009-07-13,25.113,31.7,-6.587,7,2009
2009-07-14,25.477,34.3,-8.822999999999997,7,2009
2009-07-15,25.768,33.0,-7.231999999999999,7,2009
2009-07-16,26.134,35.6,-9.466000000000001,7,2009
2009-07-17,26.134,27.2,-1.065999999999999,7,2009
2009-07-18,24.75,25.5,-0.75,7,2009
2009-07-19,24.605,30.1,-5.495000000000001,7,2009
2009-07-20,24.605,32.6,-7.995000000000001,7,2009
2009-07-21,24.75,30.5,-5.75,7,2009
2009-07-22,24.847,33.0,-8.152999999999999,7,2009
2009-07-23,24.919,32.3,-7.380999999999997,7,2009
2009-07-24,24.847,33.7,-8.853000000000002,7,2009
2009-07-25,24.315,28.4,-4.084999999999997,7,2009
2009-07-26,24.339,34.1,-9.761000000000003,7,2009
2009-07-27,24.557,32.2,-7.643000000000004,7,2009
2009-07-28,24.46,32.7,-8.240000000000002,7,2009
2009-07-29,24.195,35.2,-11.005000000000003,7,2009
2009-07-30,24.267,31.6,-7.333000000000002,7,2009
2009-07-31,24.219,32.8,-8.580999999999996,7,2009
2009-08-01,24.508,33.1,-8.592000000000002,8,2009
2009-08-02,25.113,28.1,-2.987000000000002,8,2009
2009-08-03,25.186,24.8,0.38599999999999923,8,2009
2009-08-04,24.702,28.9,-4.197999999999997,8,2009
2009-08-05,24.098,33.2,-9.102000000000004,8,2009
2009-08-06,24.339,34.1,-9.761000000000003,8,2009
2009-08-07,25.404,31.1,-5.6960000000000015,8,2009
2009-08-08,25.914,30.6,-4.686,8,2009
2009-08-09,26.207,32.0,-5.792999999999999,8,2009
2009-08-10,26.158,30.3,-4.1419999999999995,8,2009
2009-08-11,25.671,31.4,-5.728999999999999,8,2009
2009-08-12,25.186,32.5,-7.314,8,2009
2009-08-13,24.919,35.0,-10.081,8,2009
2009-08-14,25.065,35.3,-10.234999999999996,8,2009
2009-08-15,25.574,34.6,-9.026,8,2009
2009-08-16,25.939,36.2,-10.261000000000003,8,2009
2009-08-17,26.842,37.5,-10.658000000000001,8,2009
2009-08-18,27.087,37.6,-10.513000000000002,8,2009
2009-08-19,26.378,35.9,-9.521999999999998,8,2009
2009-08-20,26.769,36.5,-9.731000000000002,8,2009
2009-08-21,27.235,34.9,-7.664999999999999,8,2009
2009-08-22,26.793,31.8,-5.0070000000000014,8,2009
2009-08-23,26.304,34.1,-7.796000000000003,8,2009
2009-08-24,26.378,32.9,-6.5219999999999985,8,2009
2009-08-25,25.963,30.8,-4.837,8,2009
2009-08-26,26.109,30.3,-4.190999999999999,8,2009
2009-08-27,25.501,31.7,-6.198999999999998,8,2009
2009-08-28,25.598,31.9,-6.302,8,2009
2009-08-29,25.04,25.5,-0.46000000000000085,8,2009
2009-08-30,24.436,28.6,-4.1640000000000015,8,2009
2009-08-31,25.186,29.6,-4.4140000000000015,8,2009
2009-09-01,24.653,30.2,-5.547000000000001,9,2009
2009-09-02,25.04,29.7,-4.66,9,2009
2009-09-03,25.016,28.2,-3.184000000000001,9,2009
2009-09-04,24.944,27.5,-2.556000000000001,9,2009
2009-09-05,24.702,23.1,1.6020000000000003,9,2009
2009-09-06,23.136,27.0,-3.8640000000000008,9,2009
2009-09-07,23.448,28.9,-5.451999999999998,9,2009
2009-09-08,23.545,29.7,-6.154999999999998,9,2009
2009-09-09,23.376,30.1,-6.724,9,2009
2009-09-10,23.737,29.5,-5.763000000000002,9,2009
2009-09-11,23.521,29.5,-5.978999999999999,9,2009
2009-09-12,24.098,27.2,-3.1020000000000003,9,2009
2009-09-13,24.122,27.5,-3.378,9,2009
2009-09-14,22.417,23.4,-0.982999999999997,9,2009
2009-09-15,21.437,20.1,1.3369999999999997,9,2009
2009-09-16,20.793,19.6,1.1929999999999978,9,2009
2009-09-17,20.484,23.6,-3.1159999999999997,9,2009
2009-09-18,20.484,21.4,-0.9159999999999968,9,2009
2009-09-19,21.461,21.2,0.26099999999999923,9,2009
2009-09-20,21.724,23.8,-2.0760000000000005,9,2009
2009-09-21,21.724,24.7,-2.975999999999999,9,2009
2009-09-22,22.058,26.1,-4.042000000000002,9,2009
2009-09-23,22.298,26.9,-4.602,9,2009
2009-09-24,22.848,26.6,-3.7520000000000024,9,2009
2009-09-25,22.753,25.0,-2.247,9,2009
2009-09-26,22.776,25.8,-3.024000000000001,9,2009
2009-09-27,22.393,26.2,-3.8069999999999986,9,2009
2009-09-28,22.848,26.0,-3.152000000000001,9,2009
2009-09-29,23.4,26.6,-3.200000000000003,9,2009
2009-09-30,23.472,26.6,-3.128,9,2009
2009-10-01,23.785,26.7,-2.914999999999999,10,2009
2009-10-02,23.112,22.7,0.41199999999999903,10,2009
2009-10-03,22.417,24.0,-1.5829999999999984,10,2009
2009-10-04,22.178,24.2,-2.0219999999999985,10,2009
2009-10-05,22.13,25.5,-3.370000000000001,10,2009
2009-10-06,22.753,26.0,-3.247,10,2009
2009-10-07,22.082,26.0,-3.9179999999999993,10,2009
2009-10-08,22.2259998321533,23.5,-1.274000167846701,10,2009
2009-10-09,23.1359996795654,23.1,0.035999679565399845,10,2009
2009-10-10,22.7759990692139,23.3,-0.5240009307861015,10,2009
2009-10-11,22.0340003967285,21.6,0.4340003967285,10,2009
2009-10-12,21.6280002593994,18.3,3.328000259399399,10,2009
2009-10-13,20.5550003051758,16.7,3.8550003051757997,10,2009
2009-10-14,19.1989994049072,15.4,3.7989994049072013,10,2009
2009-10-15,17.7719993591309,11.4,6.371999359130898,10,2009
2009-10-16,16.8199996948242,13.8,3.0199996948242003,10,2009
2009-10-17,16.3439998626709,13.7,2.643999862670899,10,2009
2009-10-18,15.4849996566772,13.7,1.7849996566772006,10,2009
2009-10-19,15.3179998397827,17.5,-2.1820001602172994,10,2009
2009-10-20,15.5570001602173,15.5,0.05700016021729937,10,2009
2009-10-21,15.293999671936,16.1,-0.8060003280640018,10,2009
2009-10-22,15.628999710083,17.7,-2.0710002899169986,10,2009
2009-10-23,14.7679996490479,17.8,-3.032000350952101,10,2009
2009-10-24,14.960000038147,20.8,-5.839999961853001,10,2009
2009-10-25,15.6999998092651,21.4,-5.700000190734899,10,2009
2009-10-26,16.4389991760254,18.0,-1.5610008239745987,10,2009
2009-10-27,15.914999961853,20.3,-4.385000038147,10,2009
2009-10-28,16.5820007324219,19.8,-3.217999267578101,10,2009
2009-10-29,16.6539993286133,21.4,-4.7460006713867,10,2009
2009-10-30,16.5820007324219,20.0,-3.4179992675781,10,2009
2009-10-31,16.8199996948242,18.6,-1.7800003051758004,10,2009
2009-11-01,17.1060009002686,18.9,-1.7939990997313977,11,2009
2009-11-02,17.3439998626709,16.1,1.243999862670897,11,2009
2009-11-03,17.2490005493164,13.1,4.1490005493163995,11,2009
2009-11-04,15.8430004119873,16.3,-0.45699958801270135,11,2009
2009-11-05,15.6520004272461,13.2,2.4520004272461016,11,2009
2009-11-06,15.0310001373291,13.2,1.8310001373291005,11,2009
2009-11-07,14.7919998168945,13.0,1.7919998168944993,11,2009
2009-11-08,14.5530004501343,12.2,2.353000450134301,11,2009
2009-11-09,14.1219997406006,12.1,2.0219997406006005,11,2009
2009-11-10,13.3769998550415,11.3,2.0769998550414996,11,2009
2009-11-11,12.6059999465942,11.9,0.7059999465941988,11,2009
2009-11-12,12.7270002365112,15.6,-2.8729997634887994,11,2009
2009-11-13,13.16100025177,17.5,-4.33899974823,11,2009
2009-11-14,13.2089996337891,18.5,-5.2910003662109,11,2009
2009-11-15,13.3529996871948,16.8,-3.4470003128052014,11,2009
2009-11-16,13.8100004196167,18.7,-4.8899995803833,11,2009
2009-11-17,13.9060001373291,19.0,-5.0939998626709,11,2009
2009-11-18,13.78600025177,19.1,-5.313999748230001,11,2009
2009-11-19,14.3369998931885,17.4,-3.063000106811499,11,2009
2009-11-20,14.2180004119873,18.2,-3.9819995880127,11,2009
2009-11-21,14.1700000762939,17.5,-3.329999923706101,11,2009
2009-11-22,14.8879995346069,15.2,-0.31200046539309945,11,2009
2009-11-23,14.6730003356934,16.1,-1.4269996643066012,11,2009
2009-11-24,14.4329996109009,17.6,-3.167000389099101,11,2009
2009-11-25,14.2419996261597,16.5,-2.2580003738403,11,2009
2009-11-26,13.6180000305176,15.8,-2.1819999694824013,11,2009
2009-11-27,13.3769998550415,14.4,-1.0230001449585,11,2009
2009-11-28,12.7510004043579,13.2,-0.4489995956420998,11,2009
2009-11-29,12.4610004425049,13.5,-1.0389995574950994,11,2009
2009-11-30,12.5819997787476,11.4,1.181999778747599,11,2009
2009-12-01,11.58899974823,9.7,1.8889997482300007,12,2009
2009-12-02,11.1269998550415,9.6,1.5269998550415007,12,2009
2009-12-03,10.9799995422363,10.3,0.679999542236299,12,2009
2009-12-04,10.5649995803833,9.4,1.1649995803833004,12,2009
2009-12-05,9.92800045013428,12.4,-2.4719995498657212,12,2009
2009-12-06,10.1979999542236,14.7,-4.5020000457763985,12,2009
2009-12-07,10.7849998474121,15.0,-4.2150001525878995,12,2009
2009-12-08,10.3940000534058,12.1,-1.7059999465941988,12,2009
2009-12-09,10.1730003356934,14.0,-3.8269996643065998,12,2009
2009-12-10,10.3450002670288,15.2,-4.8549997329712,12,2009
2009-12-11,10.1730003356934,10.6,-0.4269996643065994,12,2009
2009-12-12,9.85400009155273,8.4,1.4540000915527305,12,2009
2009-12-13,9.58300018310547,4.9,4.68300018310547,12,2009
2009-12-14,9.40999984741211,6.9,2.509999847412109,12,2009
2009-12-15,8.66800022125244,3.9,4.768000221252439,12,2009
2009-12-16,7.74499988555908,3.2,4.54499988555908,12,2009
2009-12-17,7.61899995803833,2.3,5.31899995803833,12,2009
2009-12-18,7.49399995803833,3.1,4.39399995803833,12,2009
2009-12-19,7.71999979019165,0.9,6.81999979019165,12,2009
2009-12-20,7.06599998474121,2.5,4.56599998474121,12,2009
2009-12-21,7.49399995803833,8.0,-0.5060000419616699,12,2009
2009-12-22,7.69500017166138,12.2,-4.50499982833862,12,2009
2009-12-23,7.5939998626709,10.8,-3.2060001373291005,12,2009
2009-12-24,8.06999969482422,14.7,-6.630000305175779,12,2009
2009-12-25,8.61800003051758,13.4,-4.7819999694824205,12,2009
2009-12-26,8.27000045776367,8.6,-0.32999954223632955,12,2009
2009-12-27,7.26800012588501,10.1,-2.83199987411499,12,2009
2009-12-28,7.16699981689453,9.1,-1.9330001831054693,12,2009
2009-12-29,7.5939998626709,12.6,-5.006000137329099,12,2009
2009-12-30,8.29500007629395,13.6,-5.304999923706049,12,2009
2009-12-31,8.4689998626709,13.1,-4.631000137329099,12,2009
2010-01-01,8.39400005340576,10.0,-1.60599994659424,1,2010
2010-01-02,8.04500007629395,4.9,3.1450000762939503,1,2010
2010-01-03,7.64499998092651,5.2,2.44499998092651,1,2010
2010-01-04,7.69500017166138,5.2,2.4950001716613794,1,2010
2010-01-05,7.5939998626709,6.2,1.3939998626709,1,2010
2010-01-06,7.31799983978271,5.2,2.1179998397827102,1,2010
2010-01-07,6.98999977111816,4.7,2.2899997711181594,1,2010
2010-01-08,6.43300008773804,1.4,5.03300008773804,1,2010
2010-01-09,5.66800022125244,-0.5,6.16800022125244,1,2010
2010-01-10,5.74499988555908,0.1,5.644999885559081,1,2010
2010-01-11,6.0770001411438,0.1,5.9770001411438,1,2010
2010-01-12,5.87200021743774,3.0,2.8720002174377397,1,2010
2010-01-13,6.43300008773804,6.8,-0.36699991226196005,1,2010
2010-01-14,6.88899993896484,6.6,0.28899993896484055,1,2010
2010-01-15,7.0149998664856,9.4,-2.3850001335144,1,2010
2010-01-16,6.96500015258789,10.0,-3.0349998474121103,1,2010
2010-01-17,7.67000007629395,11.5,-3.8299999237060502,1,2010
2010-01-18,7.14200019836426,10.4,-3.2579998016357408,1,2010
2010-01-19,6.94000005722046,10.8,-3.859999942779541,1,2010
2010-01-20,7.06599998474121,8.0,-0.93400001525879,1,2010
2010-01-21,7.14200019836426,9.9,-2.7579998016357408,1,2010
2010-01-22,7.21700000762939,9.7,-2.482999992370609,1,2010
2010-01-23,7.14200019836426,10.1,-2.95799980163574,1,2010
2010-01-24,7.29300022125244,9.1,-1.80699977874756,1,2010
2010-01-25,7.82000017166138,9.0,-1.1799998283386204,1,2010
2010-01-26,7.54400014877319,5.5,2.04400014877319,1,2010
2010-01-27,7.19199991226196,5.4,1.7919999122619599,1,2010
2010-01-28,6.61100006103516,5.7,0.9110000610351596,1,2010
2010-01-29,6.83900022506714,8.9,-2.060999774932861,1,2010
2010-01-30,7.34299993515015,6.5,0.84299993515015,1,2010
2010-01-31,7.26800012588501,4.3,2.96800012588501,1,2010
2010-02-01,7.16699981689453,5.2,1.9669998168945302,2,2010
2010-02-02,6.98999977111816,7.6,-0.61000022888184,2,2010
2010-02-03,7.5939998626709,8.8,-1.2060001373291005,2,2010
2010-02-04,7.54400014877319,11.0,-3.45599985122681,2,2010
2010-02-05,7.69500017166138,9.5,-1.8049998283386204,2,2010
2010-02-06,7.14200019836426,11.5,-4.35799980163574,2,2010
2010-02-07,7.29300022125244,9.0,-1.7069997787475604,2,2010
2010-02-08,7.36800003051758,10.9,-3.5319999694824205,2,2010
2010-02-09,7.04099988937378,8.3,-1.2590001106262205,2,2010
2010-02-10,6.98999977111816,3.3,3.68999977111816,2,2010
2010-02-11,6.2810001373291,0.1,6.1810001373291,2,2010
2010-02-12,5.38500022888184,3.7,1.6850002288818402,2,2010
2010-02-13,5.43699979782104,4.4,1.0369997978210392,2,2010
2010-02-14,5.51399993896484,5.1,0.41399993896484055,2,2010
2010-02-15,6.10200023651123,7.5,-1.3979997634887704,2,2010
2010-02-16,6.35699987411499,9.5,-3.1430001258850098,2,2010
2010-02-17,6.94000005722046,10.9,-3.9599999427795405,2,2010
2010-02-18,7.54400014877319,12.9,-5.3559998512268105,2,2010
2010-02-19,7.4689998626709,8.8,-1.3310001373291005,2,2010
2010-02-20,7.26800012588501,10.8,-3.531999874114991,2,2010
2010-02-21,7.04099988937378,11.5,-4.45900011062622,2,2010
2010-02-22,7.44399976730347,12.0,-4.55600023269653,2,2010
2010-02-23,8.19499969482422,14.7,-6.505000305175779,2,2010
2010-02-24,8.61800003051758,13.7,-5.081999969482419,2,2010
2010-02-25,8.98999977111816,16.9,-7.910000228881838,2,2010
2010-02-26,9.4350004196167,14.0,-4.564999580383301,2,2010
2010-02-27,9.3120002746582,13.1,-3.7879997253418,2,2010
2010-02-28,9.40999984741211,15.2,-5.79000015258789,2,2010
2010-03-01,9.33600044250488,14.0,-4.663999557495121,3,2010
2010-03-02,9.50899982452393,15.2,-5.69100017547607,3,2010
2010-03-03,9.50899982452393,8.7,0.80899982452393,3,2010
2010-03-04,9.11400032043457,12.3,-3.1859996795654304,3,2010
2010-03-05,9.06400012969971,8.0,1.0640001296997106,3,2010
2010-03-06,8.56799983978271,9.4,-0.8320001602172908,3,2010
2010-03-07,8.29500007629395,5.8,2.495000076293951,3,2010
2010-03-08,8.04500007629395,4.1,3.945000076293951,3,2010
2010-03-09,7.56899976730347,4.3,3.2689997673034705,3,2010
2010-03-10,7.39300012588501,6.8,0.5930001258850099,3,2010
2010-03-11,7.89499998092651,7.7,0.19499998092650994,3,2010
2010-03-12,7.89499998092651,8.8,-0.9050000190734906,3,2010
2010-03-13,7.82000017166138,10.3,-2.479999828338621,3,2010
2010-03-14,7.86999988555908,11.1,-3.2300001144409194,3,2010
2010-03-15,8.44400024414062,12.0,-3.5559997558593803,3,2010
2010-03-16,9.03999996185303,14.4,-5.360000038146971,3,2010
2010-03-17,10.0260000228882,16.4,-6.373999977111799,3,2010
2010-03-18,10.4919996261597,14.0,-3.5080003738403,3,2010
2010-03-19,10.9799995422363,17.7,-6.7200004577637,3,2010
2010-03-20,11.3699998855591,15.5,-4.1300001144409,3,2010
2010-03-21,11.8559999465942,16.4,-4.544000053405799,3,2010
2010-03-22,11.7829999923706,13.9,-2.1170000076294,3,2010
2010-03-23,12.7510004043579,18.5,-5.7489995956421005,3,2010
2010-03-24,13.4729995727539,17.4,-3.9270004272460994,3,2010
2010-03-25,13.3290004730225,16.1,-2.7709995269775014,3,2010
2010-03-26,14.0979995727539,17.5,-3.402000427246101,3,2010
2010-03-27,12.7270002365112,15.6,-2.8729997634887994,3,2010
2010-03-28,12.6780004501343,17.9,-5.221999549865698,3,2010
2010-03-29,12.6300001144409,17.6,-4.969999885559101,3,2010
2010-03-30,12.1709995269775,15.5,-3.3290004730225,3,2010
2010-03-31,11.6859998703003,14.1,-2.4140001296996996,3,2010
2010-04-01,11.7829999923706,13.9,-2.1170000076294,4,2010
2010-04-02,11.539999961853,15.1,-3.560000038146999,4,2010
2010-04-03,11.5159997940063,15.2,-3.6840002059936996,4,2010
2010-04-04,11.2480001449585,15.9,-4.651999855041501,4,2010
2010-04-05,11.4670000076294,14.8,-3.332999992370601,4,2010
2010-04-06,11.8319997787476,17.9,-6.068000221252399,4,2010
2010-04-07,11.8319997787476,14.4,-2.568000221252401,4,2010
2010-04-08,11.539999961853,15.8,-4.260000038147,4,2010
2010-04-09,12.3640003204346,19.3,-6.9359996795654,4,2010
2010-04-10,13.1370000839233,19.8,-6.6629999160767,4,2010
2010-04-11,13.4729995727539,16.5,-3.027000427246101,4,2010
2010-04-12,13.2089996337891,11.9,1.3089996337890994,4,2010
2010-04-13,13.9300003051758,14.8,-0.8699996948241999,4,2010
2010-04-14,14.625,16.6,-1.9750000000000014,4,2010
2010-04-15,14.625,17.4,-2.7749999999999986,4,2010
2010-04-16,15.2229995727539,17.8,-2.5770004272461016,4,2010
2010-04-17,15.8430004119873,18.8,-2.9569995880127014,4,2010
2010-04-18,16.0820007324219,18.4,-2.3179992675780987,4,2010
2010-04-19,16.2490005493164,21.8,-5.550999450683602,4,2010
2010-04-20,16.7250003814697,21.8,-5.074999618530299,4,2010
2010-04-21,17.5820007324219,23.0,-5.4179992675781,4,2010
2010-04-22,18.1049995422363,21.6,-3.4950004577637017,4,2010
2010-04-23,17.8910007476807,21.0,-3.1089992523193004,4,2010
2010-04-24,17.867000579834,23.2,-5.332999420166001,4,2010
2010-04-25,18.1760005950928,25.3,-7.123999404907202,4,2010
2010-04-26,18.6040000915527,23.7,-5.0959999084473,4,2010
2010-04-27,18.128999710083,23.1,-4.971000289917001,4,2010
2010-04-28,19.0799999237061,24.8,-5.7200000762939,4,2010
2010-04-29,19.4599990844727,24.7,-5.2400009155273,4,2010
2010-04-30,18.818000793457,21.1,-2.281999206543002,4,2010
2010-05-01,18.6520004272461,21.2,-2.5479995727538984,5,2010
2010-05-02,18.2000007629395,19.0,-0.7999992370605007,5,2010
2010-05-03,17.6770000457764,18.0,-0.32299995422360084,5,2010
2010-05-04,16.9869995117188,16.2,0.7869995117188004,5,2010
2010-05-05,16.0100002288818,12.2,3.810000228881801,5,2010
2010-05-06,15.628999710083,14.2,1.4289997100830014,5,2010
